lkupClientId,dimCustomerMasterId,customerNumber,year,productGrouping,totalSpent,recentDate,attendancePercent,renewedBeforeDays,isBuyer,source_tenure,tenure,distToVenue,totalGames,recency,missed_games_1,missed_games_2,missed_games_over_2,click_link,fill_out_form,open_email,send_email,unsubscribe_email,openToSendRatio,clickToSendRatio,clickToOpenRatio,posting_records,resale_records,resale_atp,forward_records,cancel_records,email,inbound_email,inbound_phonecall,inperson_contact,internal_note,left_message,outbound_email,outbound_phonecall,phonecall,text,unknown,gender,childrenPresentInHH,maritalStatus,lengthOfResidenceInYrs,annualHHIncome,education,urbanicity,credits_after_refund,is_Lockdown,NumberofGamesPerSeason,CNTPostponedGames,isNextYear_Buyer,Label,Score_0,Score_1
5,653614,100950,2021,Full Season,20640.0,2022-01-26,0.8571428571428571,270,TRUE,8760,1871,0,26,0,3,2,0,36,0,222,530,0,0.418867924528,0.067924528301,0.162162162162,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,0,0,0.0,1,185,0,0,1,0.0592,0.9408
5,654578,202406250,2021,Full Season,2580.0,2022-01-03,0.7321428571428571,136,TRUE,2190,349,0,21,5,1,1,1,100,4,312,452,0,0.690265486725,0.221238938053,0.320512820512,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,1,1,0,0,0,0,0.0,1,185,0,0,1,0.4528,0.5472
5,657640,203729787,2021,Full Season,4386.0,2021-12-17,0.375,265,TRUE,2190,1145,0,12,8,2,2,2,48,0,210,372,0,0.564516129032,0.129032258064,0.228571428571,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,1,1,0,0,0,0,0.0,1,185,0,0,0,0.8311,0.1689
5,658963,190119530,2021,Full Season,2722.499999999999,1970-01-01,0.0,270,TRUE,4745,1799,0,0,0,0,0,1,0,0,56,370,0,0.151351351351,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,0,0,0.0,1,185,0,0,1,0.2404,0.7596
5,659767,207085832,2021,Full Season,1634.0,2022-01-26,0.8392857142857143,270,TRUE,1460,1214,0,24,1,6,0,0,32,8,158,408,0,0.38725490196,0.078431372549,0.202531645569,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,0,0,0.0,1,185,0,0,1,0.1856,0.8144
5,660261,206353234,2021,Half Season,3990.0,2022-01-26,0.9285714285714286,257,TRUE,1460,1303,0,13,0,2,0,0,98,4,152,290,0,0.524137931034,0.337931034482,0.644736842105,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,1,1,0,0,0,0,0.0,1,185,0,0,1,0.0748,0.9252
5,660308,397463,2021,Full Season,4422.979999999996,2022-01-07,0.6607142857142857,270,TRUE,6570,1889,0,19,3,5,1,1,38,0,250,516,0,0.484496124031,0.073643410852,0.152,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,0,0,0.0,1,185,0,0,1,0.0889,0.9111
5,660626,203140699,2021,Mini Plan,245.0,2022-01-07,1.0,50,TRUE,2190,1655,0,3,0,0,0,0,0,0,36,74,0,0.486486486486,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,1,1,0,0,0,0,0.0,1,185,0,0,0,0.99,0.01
5,662943,200521857,2021,Half Season,16968.0,2022-01-26,0.6785714285714286,257,TRUE,2920,1658,0,13,0,2,0,2,12,0,116,128,0,0.90625,0.09375,0.103448275862,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,1,1,0,0,0,0,0.0,1,185,0,0,1,0.2206,0.7794
5,663349,201854270,2021,Full Season,5203.0,2022-01-10,0.5892857142857143,118,TRUE,2555,1231,0,17,1,4,4,0,68,0,104,436,0,0.238532110091,0.155963302752,0.653846153846,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,1,1,0,0,0,0,0.0,1,185,0,0,0,0.7025,0.2975
5,663578,373068,2021,Full Season,5426.400000000003,2022-01-26,0.9074074074074074,277,TRUE,6570,1866,0,25,0,2,1,0,24,4,208,376,0,0.553191489361,0.063829787234,0.115384615384,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,0,0,0.0,1,185,0,0,1,0.0932,0.9068
5,664234,190464782,2021,Full Season,1161.0,2022-01-26,0.9642857142857143,269,TRUE,3650,1882,0,27,0,2,0,0,12,0,354,372,0,0.951612903225,0.032258064516,0.033898305084,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,0,0,0.0,1,185,0,0,1,0.28,0.72
5,664760,200748439,2021,Mini Plan,649.0,2022-01-09,1.0,57,TRUE,2555,1655,0,3,0,0,0,0,98,0,122,184,0,0.66304347826,0.532608695652,0.803278688524,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,1,1,0,0,0,0,0.0,1,185,0,0,0,0.9404,0.0596
5,665983,988086,2021,Half Season,2356.1999999999985,2022-01-25,0.9285714285714286,272,TRUE,5110,1889,0,13,0,1,0,0,86,0,152,382,0,0.397905759162,0.225130890052,0.565789473684,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,1,1,0,0,0,0,0.0,1,185,0,1,1,0.1545,0.8455
5,668154,121674,2021,Full Season,30340.800000000094,2022-01-26,0.7142857142857143,265,TRUE,17885,1873,0,22,0,5,0,2,52,0,352,440,0,0.8,0.118181818181,0.147727272727,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,1,1,0,0,0,0,0.0,1,185,0,1,1,0.0627,0.9373
5,668401,204982314,2021,Full Season,13072.0,2022-01-26,0.8660714285714286,270,TRUE,1825,1621,0,27,0,6,2,0,0,0,118,350,0,0.337142857142,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,0,0,0.0,1,185,0,0,1,0.1776,0.8224
5,669693,200383018,2021,Full Season,12581.799999999985,2022-01-26,0.8214285714285714,270,TRUE,2920,1832,0,24,1,5,1,0,62,0,50,336,0,0.148809523809,0.184523809523,1.24,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,0,0,0.0,1,185,0,0,1,0.3109,0.6891
5,669736,543367,2021,Full Season,9391.199999999999,2022-01-25,0.8392857142857143,270,TRUE,5110,1882,0,24,0,2,0,1,12,0,60,444,0,0.135135135135,0.027027027027,0.2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,0,0,0.0,1,185,0,0,1,0.0985,0.9015
5,670444,202157817,2021,Half Season,6720.0,2022-01-25,0.9642857142857143,153,TRUE,2555,334,0,14,0,1,0,0,38,4,76,232,0,0.327586206896,0.163793103448,0.5,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,1,1,0,0,0,0,0.0,1,185,0,0,0,0.5906,0.4094
5,673768,130244813,2021,Mini Plan,1079.0,2022-01-03,1.0,43,TRUE,2920,1305,0,3,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,1,1,0,0,0,0,0.0,1,185,0,0,0,0.9514,0.0486
5,675389,190566435,2021,Half Season,2772.0,2022-01-26,1.0714285714285714,217,TRUE,2920,1786,0,15,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,1,1,0,0,0,0,0.0,1,185,0,0,1,0.2011,0.7989
5,676589,204230631,2021,Full Season,7938.0,2022-01-25,0.8571428571428571,270,TRUE,1825,1831,0,27,0,7,0,0,24,0,212,440,0,0.481818181818,0.054545454545,0.113207547169,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,0,0,0.0,1,185,0,0,1,0.2852,0.7148
5,679902,813943,2021,Full Season,1388.900000000001,2022-01-10,0.42857142857142855,269,TRUE,5475,1833,0,13,1,3,1,3,84,12,272,542,0,0.50184501845,0.154981549815,0.308823529411,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,0,0,0.0,1,185,0,0,1,0.0554,0.9446
5,680978,190004824,2021,Full Season,4069.799999999994,2022-01-26,1.037037037037037,265,TRUE,5110,1893,0,28,0,0,0,0,124,0,18,476,0,0.03781512605,0.26050420168,6.888888888888,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,0,0,0.0,1,185,0,0,1,0.0283,0.9717
5,681815,207126508,2021,Full Season,4682.6999999999925,2022-01-26,0.7857142857142857,0,TRUE,1460,188,0,22,0,5,1,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,0,0,0.0,1,185,0,0,1,0.2629,0.7371
5,685493,206583200,2021,Half Season,14196.0,2022-01-25,0.8928571428571429,264,TRUE,1460,1283,0,13,0,3,0,0,4,0,36,126,0,0.285714285714,0.031746031746,0.111111111111,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,1,1,0,0,0,0,0.0,1,185,0,0,1,0.4468,0.5532
5,687893,204346690,2021,Half Season,2772.0,2021-12-27,0.5178571428571429,264,TRUE,1825,1256,0,8,4,2,1,1,4,0,12,216,0,0.055555555555,0.018518518518,0.333333333333,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,1,1,0,0,0,0,0.0,1,185,0,0,1,0.3128,0.6872
5,688622,202971514,2021,Full Season,5203.0,2022-01-25,0.7142857142857143,158,TRUE,2190,346,0,22,0,6,2,0,198,0,166,486,0,0.341563786008,0.407407407407,1.192771084337,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,1,1,0,0,0,0,0.0,1,185,0,0,0,0.7675,0.2325
5,691502,159096,2021,Half Season,2213.4000000000005,2022-01-25,0.6785714285714286,276,TRUE,5840,1889,0,10,0,3,1,0,56,0,24,168,0,0.142857142857,0.333333333333,2.333333333333,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,1,1,0,0,0,0,0.0,1,185,0,1,1,0.1889,0.8111
5,691512,190043730,2021,Full Season,2322.0,2022-01-26,0.75,269,TRUE,4745,1889,0,21,1,6,1,0,20,8,160,212,0,0.754716981132,0.094339622641,0.125,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,0,0,0.0,1,185,0,0,1,0.1859,0.8141
5,691625,200050099,2021,Full Season,4166.699999999993,2022-01-26,0.9107142857142857,269,TRUE,2920,1889,0,26,0,4,0,0,52,0,380,412,0,0.922330097087,0.126213592233,0.136842105263,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,1,1,0,0,0,0,0.0,1,185,0,0,0,0.8008,0.1992
5,691768,124138,2021,Full Season,31923.20000000001,2022-01-26,0.6071428571428571,270,TRUE,17885,1889,0,21,0,2,0,3,76,0,362,394,0,0.918781725888,0.192893401015,0.209944751381,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,1,1,0,0,0,0,0.0,1,185,0,1,1,0.1112,0.8888
5,695953,201194119,2021,Full Season,6209.200000000038,2022-01-26,0.7723214285714286,265,TRUE,2555,1892,0,26,0,3,2,2,52,4,200,426,0,0.469483568075,0.122065727699,0.26,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,1,1,0,0,0,0,0.0,1,185,0,0,1,0.1409,0.8591
5,697484,206238139,2021,Full Season,9761.0,2022-01-26,0.7321428571428571,270,TRUE,1460,1355,0,23,0,6,2,0,94,4,288,468,0,0.615384615384,0.200854700854,0.326388888888,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,0,0,0.0,1,185,0,0,1,0.0207,0.9793
5,698389,190486327,2021,Full Season,2322.0,2021-12-17,0.23214285714285715,269,TRUE,4745,1865,0,7,8,0,1,4,8,0,76,348,0,0.218390804597,0.022988505747,0.105263157894,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,0,0,0.0,1,185,0,0,1,0.2042,0.7958
5,699698,211464271,2021,Full Season,7804.5,2022-01-26,0.6666666666666666,61,TRUE,365,249,0,20,1,6,3,0,0,0,4,46,0,0.086956521739,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,0,0,0.0,1,185,0,0,1,0.1325,0.8675
5,701790,205440334,2021,Mini Plan,648.0,1970-01-01,0.0,63,TRUE,1460,1531,0,0,0,0,0,0,38,0,50,196,0,0.255102040816,0.19387755102,0.76,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,1,1,0,0,0,0,0.0,1,185,0,0,0,0.9927,0.0073
5,701883,202975828,2021,Full Season,4902.0,2022-01-25,0.5892857142857143,269,TRUE,2190,1831,0,19,0,6,1,1,36,0,232,452,0,0.513274336283,0.079646017699,0.155172413793,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,0,0,0.0,1,185,0,0,1,0.1175,0.8825
5,703101,201346796,2021,Full Season,1634.0,2021-12-29,0.4642857142857143,84,TRUE,2555,272,0,13,5,2,3,2,20,0,82,410,0,0.2,0.048780487804,0.243902439024,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,0,0,0.0,1,185,0,0,1,0.1128,0.8872
5,706304,200836983,2021,Quarter Season,1188.0,2022-01-10,0.8571428571428571,64,TRUE,2555,933,0,6,0,1,0,0,24,0,76,272,0,0.279411764705,0.088235294117,0.315789473684,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,1,1,0,0,0,0,0.0,1,185,0,0,0,0.9732,0.0268
5,706321,190089549,2021,Full Season,4682.6999999999925,2022-01-26,0.8571428571428571,270,TRUE,4745,1889,0,24,0,3,1,0,0,0,12,180,0,0.066666666666,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,0,0,0.0,1,185,0,0,1,0.3591,0.6409
5,706631,171595,2021,Full Season,18015.279999999973,2022-01-26,1.0,270,TRUE,2920,1889,0,28,0,1,0,0,52,0,148,392,0,0.377551020408,0.132653061224,0.351351351351,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,M,1,1,0,0,0,0,0.0,1,185,0,1,1,0.0166,0.9834
5,707615,106065,2021,Full Season,46870.0,2022-01-26,1.0,269,TRUE,13870,1899,0,28,0,1,0,0,168,2,286,484,2,0.590909090909,0.347107438016,0.587412587412,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,1,1,0,0,0,0,0.0,1,185,0,0,1,0.0625,0.9375
5,712448,204322665,2021,Full Season,1634.0,2022-01-25,0.5178571428571429,172,TRUE,1825,1826,0,16,0,2,2,2,48,0,322,506,0,0.636363636363,0.094861660079,0.149068322981,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,0,0,0.0,1,185,0,0,1,0.4353,0.5647
5,717527,202958330,2021,Full Season,18963.0,2022-01-26,0.75,270,TRUE,2190,1826,0,21,0,2,1,1,96,0,98,244,0,0.401639344262,0.39344262295,0.979591836734,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,1,1,0,0,0,0,0.0,1,185,0,1,1,0.1527,0.8473
5,718679,204426485,2021,Full Season,3268.0,2022-01-26,0.875,269,TRUE,1825,1785,0,27,0,2,1,1,0,0,158,324,0,0.487654320987,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,0,0,0.0,1,185,0,0,1,0.4194,0.5806
5,722941,257915,2021,Half Season,1134.0,2022-01-25,1.0,276,TRUE,7665,1888,0,14,0,0,0,0,22,0,190,242,0,0.785123966942,0.090909090909,0.115789473684,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,1,1,0,0,0,0,0.0,1,185,0,1,0,0.5349,0.4651
5,725405,190090781,2021,Half Season,4914.0,2022-01-26,0.9583333333333334,269,TRUE,4745,1855,0,12,0,2,0,0,106,0,324,392,0,0.826530612244,0.270408163265,0.327160493827,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,1,1,0,0,0,0,0.0,1,185,0,1,1,0.184,0.816
5,726551,204841072,2021,Mini Plan,822.0,2021-11-05,1.0,7,TRUE,1825,1486,0,4,0,0,0,0,12,0,20,46,0,0.434782608695,0.260869565217,0.6,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,1,1,0,0,0,0,0.0,1,185,0,0,0,0.9316,0.0684
5,726872,103408,2021,Full Season,4902.0,2022-01-07,0.26785714285714285,269,TRUE,2920,1889,0,8,3,1,0,4,8,0,56,408,0,0.13725490196,0.019607843137,0.142857142857,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,0,0,0.0,1,185,0,0,1,0.1769,0.8231
5,727130,742084,2021,Full Season,1388.900000000001,2022-01-26,0.6607142857142857,265,TRUE,5110,1889,0,22,0,6,1,1,136,0,298,540,0,0.551851851851,0.251851851851,0.456375838926,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,0,0,0.0,1,185,0,0,1,0.0963,0.9037
5,728483,144268,2021,Full Season,2822.400000000001,1970-01-01,0.0,270,TRUE,18615,1719,0,0,0,0,0,1,0,0,0,302,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,1,1,0,0,0,0,0.0,1,185,0,1,0,0.9783,0.0217
5,728709,203021188,2021,Quarter Season,3300.0,2022-01-10,1.0,101,TRUE,2190,1826,0,5,0,0,0,0,68,0,114,140,0,0.814285714285,0.485714285714,0.59649122807,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,1,1,0,0,0,0,0.0,1,185,0,0,0,0.7939,0.2061
5,730282,206303004,2021,Full Season,1634.0,2022-01-25,0.6607142857142857,269,TRUE,1460,1329,0,19,0,6,2,0,0,0,40,392,0,0.102040816326,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,0,0,0.0,1,185,0,0,1,0.3324,0.6676
5,730534,201585315,2021,Mini Plan,1248.0,2021-12-14,0.6666666666666666,40,TRUE,2555,1537,0,2,0,1,0,0,30,16,58,200,0,0.29,0.15,0.51724137931,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,1,1,0,0,0,0,0.0,1,185,0,0,0,0.9683,0.0317
5,730862,200202506,2021,Full Season,7482.0,2022-01-26,0.9285714285714286,112,TRUE,2920,1633,0,27,0,4,0,0,28,0,36,376,0,0.095744680851,0.074468085106,0.777777777777,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,1,1,0,0,0,0,0.0,1,185,0,0,1,0.3425,0.6575
5,731524,203415221,2021,Half Season,2772.0,2022-01-26,1.0,75,TRUE,2190,1692,0,14,0,1,0,0,122,0,124,150,0,0.826666666666,0.813333333333,0.983870967741,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,1,1,0,0,0,0,0.0,1,185,0,0,0,0.5453,0.4547
5,731822,190467334,2021,Full Season,60329.0,2022-01-26,0.8303571428571429,269,TRUE,3650,1903,0,24,0,1,1,1,60,0,262,466,0,0.562231759656,0.128755364806,0.229007633587,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,0,0,0.0,1,185,0,0,1,0.0105,0.9895
5,733050,190758792,2021,Half Season,16968.0,2022-01-25,0.9464285714285714,255,TRUE,2920,1831,0,14,0,0,1,0,68,0,82,178,0,0.460674157303,0.38202247191,0.829268292682,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,1,1,0,0,0,0,0.0,1,185,0,0,1,0.0403,0.9597
5,736580,286407,2021,Full Season,9315.200000000013,2022-01-25,1.0,286,TRUE,1460,1245,0,26,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,1,1,0,0,0,0,0.0,1,185,0,0,0,0.504,0.496
5,739264,206462838,2021,Full Season,13330.0,2022-01-26,0.9107142857142857,270,TRUE,1460,1287,0,26,0,0,2,0,68,0,420,532,0,0.78947368421,0.127819548872,0.161904761904,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,0,0,0.0,1,185,0,0,1,0.1334,0.8666
5,740033,205033117,2021,Mini Plan,552.0,2021-11-06,1.0,59,TRUE,1825,1558,0,1,0,0,0,0,16,4,32,324,0,0.098765432098,0.049382716049,0.5,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,0,0,0.0,1,185,0,0,0,0.935,0.065
5,741117,128296,2021,Full Season,4162.400000000005,2022-01-25,0.8214285714285714,270,TRUE,13505,1893,0,23,0,5,0,0,18,0,116,368,0,0.315217391304,0.048913043478,0.155172413793,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,0,0,0.0,1,185,0,0,1,0.1147,0.8853
5,743525,190425321,2021,Full Season,7314.30000000001,2022-01-26,0.9464285714285714,270,TRUE,3650,1866,0,27,0,3,0,0,100,0,216,436,0,0.495412844036,0.229357798165,0.462962962962,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,0,0,0.0,1,185,0,0,1,0.025,0.975
5,743887,201175646,2021,Full Season,2451.0,2022-01-26,0.6785714285714286,269,TRUE,2555,1889,0,22,0,3,2,1,4,0,202,396,0,0.510101010101,0.010101010101,0.019801980198,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,0,0,0.0,1,185,0,0,1,0.4487,0.5513
5,746377,117384,2021,Full Season,3096.0,2022-01-26,0.6904761904761905,269,TRUE,9490,1889,0,21,0,5,2,1,58,0,508,528,0,0.962121212121,0.109848484848,0.114173228346,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,0,0,0.0,1,185,0,0,1,0.4373,0.5627
5,749485,174680,2021,Full Season,4386.0,2022-01-10,0.3392857142857143,269,TRUE,2920,1460,0,10,1,3,0,3,8,0,300,508,0,0.590551181102,0.015748031496,0.026666666666,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,1,1,0,0,0,0,0.0,1,185,0,0,0,0.8777,0.1223
5,749784,190162009,2021,Half Season,1247.400000000001,2022-01-25,0.5357142857142857,276,TRUE,4380,1888,0,8,0,1,3,0,144,4,272,412,0,0.660194174757,0.349514563106,0.529411764705,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,1,1,0,0,0,0,0.0,1,185,0,1,1,0.0633,0.9367
5,751620,200819243,2021,Full Season,2451.0,2022-01-25,0.7321428571428571,269,TRUE,2555,1889,0,21,0,4,2,0,146,4,480,494,0,0.971659919028,0.295546558704,0.304166666666,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,0,0,0.0,1,185,0,0,1,0.0245,0.9755
5,753324,204617150,2021,Full Season,4085.0,2022-01-26,0.8142857142857143,269,TRUE,1825,1694,0,27,0,6,3,0,44,0,200,344,0,0.581395348837,0.127906976744,0.22,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,0,0,0.0,1,185,0,0,1,0.2299,0.7701
5,753383,190746510,2021,Full Season,3103.379999999997,2022-01-10,0.7407407407407407,270,TRUE,2920,1792,0,20,0,5,1,0,48,0,236,346,0,0.682080924855,0.138728323699,0.203389830508,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,1,1,0,0,0,0,0.0,1,185,0,1,0,0.6203,0.3797
5,753531,206598196,2021,Half Season,2376.0,2021-12-17,0.5454545454545454,18,TRUE,1460,930,0,6,3,2,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,1,1,0,0,0,0,0.0,1,185,0,0,0,0.9291,0.0709
5,753939,116911,2021,Full Season,36188.80000000012,2022-01-26,0.8660714285714286,270,TRUE,16790,1885,0,26,1,5,0,1,116,12,366,540,0,0.677777777777,0.214814814814,0.31693989071,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,1,1,0,0,0,0,0.0,1,185,0,1,1,0.0161,0.9839
5,756617,130408,2021,Full Season,28895.999999999956,2022-01-26,0.9404761904761905,270,TRUE,17885,1886,0,28,0,6,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,0,0,0.0,1,185,0,1,1,0.0696,0.9304
5,763857,190362139,2021,Full Season,2322.0,2022-01-25,0.39285714285714285,265,TRUE,4745,1889,0,20,0,0,0,3,140,2,240,364,0,0.65934065934,0.384615384615,0.583333333333,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,0,0,0.0,1,185,0,0,1,0.0277,0.9723
5,768516,203493977,2021,Full Season,1634.0,2022-01-26,0.5357142857142857,223,TRUE,2190,411,0,18,0,2,2,3,104,8,212,410,0,0.517073170731,0.253658536585,0.490566037735,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,1,1,0,0,0,0,0.0,1,185,0,0,1,0.1749,0.8251
5,768591,203352746,2021,Full Season,3397.0,2022-01-26,0.8571428571428571,159,TRUE,2190,1015,0,24,0,2,0,1,16,4,328,382,0,0.858638743455,0.041884816753,0.048780487804,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,1,1,0,0,0,0,0.0,1,185,0,0,0,0.7967,0.2033
5,770596,202982433,2021,Full Season,7021.8999999999905,2022-01-26,0.9642857142857143,270,TRUE,2190,1832,0,27,0,2,0,0,284,4,214,424,0,0.504716981132,0.669811320754,1.327102803738,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,1,1,0,0,0,0,0.0,1,185,0,0,1,0.0694,0.9306
5,773679,135677,2021,Full Season,6501.600000000008,2022-01-26,1.0,160,TRUE,13140,1882,0,27,0,3,0,0,454,12,462,598,0,0.772575250836,0.759197324414,0.982683982683,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,0,0,0.0,1,185,0,0,1,0.3025,0.6975
5,773945,207799570,2021,Mini Plan,135.0,2021-11-17,1.0,2,TRUE,1095,1471,0,2,0,0,0,0,38,0,42,58,0,0.724137931034,0.655172413793,0.904761904761,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,1,1,0,0,0,0,0.0,1,185,0,0,0,0.9969,0.0031
5,775718,202100943,2021,Full Season,4942.419999999997,2022-01-26,1.0178571428571428,270,TRUE,2555,1889,0,29,0,1,0,0,24,0,114,494,0,0.230769230769,0.048582995951,0.210526315789,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,0,0,0.0,1,185,0,0,1,0.0555,0.9445
5,780572,110773,2021,Full Season,4162.400000000005,2022-01-03,0.4107142857142857,270,TRUE,15330,1882,0,12,5,4,1,2,28,0,106,328,0,0.323170731707,0.085365853658,0.264150943396,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,0,0,0.0,1,185,0,0,1,0.0684,0.9316
