,dimCustomerMasterId,distance,seasonYear,events_prior,attended_prior,events_last,attended_last,tenure,atp_last,product_current,product_last,Label,Score
23457,112308,1712.01,2023,48,48,18,18,2,170.24,None,Full Season,Full Season,0.6
23460,112311,82.18,2023,14,13,0,0,2,0.0,None,None,None,0.81
23462,112320,17.84,2023,1,0,0,0,1,0.0,None,None,None,1.0
23464,112332,196.93,2023,1,0,0,0,1,0.0,None,None,None,0.9972
23466,112333,37.83,2023,1,0,0,0,1,0.0,None,None,None,0.95
23468,112334,1564.97,2023,1,0,0,0,1,0.0,None,None,None,1.0
23469,112335,8.55,2023,1,1,1,1,0,77.0,None,Individual,None,0.99
23470,112336,241.34,2023,1,0,1,0,0,69.0,None,Individual,None,0.7213
23472,112338,263.63,2023,1,0,0,0,1,0.0,None,None,None,0.9899
23474,112347,1575.77,2023,1,0,0,0,1,0.0,None,None,None,1.0
23476,112352,196.93,2023,1,0,0,0,1,0.0,None,None,None,0.9972
23478,112358,62.69,2023,1,0,0,0,1,0.0,None,None,None,0.9495
23479,112360,13.37,2023,2,1,2,1,0,33.33,None,Individual,None,0.99
23482,112362,10.7,2023,13,13,0,0,2,0.0,None,None,None,1.0
23485,112363,48.12,2023,13,13,0,0,2,0.0,None,None,None,1.0
23487,112364,7.19,2023,1,0,0,0,1,0.0,None,None,None,1.0
23488,112368,196.93,2023,1,0,1,0,0,26.0,None,Individual,None,1.0
23490,112371,196.93,2023,1,0,0,0,1,0.0,None,None,None,0.9972
23493,112372,39.09,2023,31,25,1,1,2,0.0,None,Individual,None,0.5667
23495,112374,44.96,2023,2,0,1,0,1,80.0,None,Individual,None,0.9076
23498,112387,1569.93,2023,31,23,1,1,2,0.0,None,Individual,None,0.6267
23500,112389,196.93,2023,1,0,0,0,1,0.0,None,None,None,0.9972
23502,112397,196.93,2023,1,0,0,0,1,0.0,None,None,None,0.9972
23504,112401,196.93,2023,1,0,0,0,1,0.0,None,None,None,0.9972
23505,112402,4109.84,2023,1,0,1,0,0,72.0,None,Individual,None,1.0
23506,112404,17.91,2023,1,1,1,1,0,31.0,None,Individual,Individual,0.55
23507,112405,11.36,2023,1,0,1,0,0,55.0,None,Individual,None,1.0
23509,112417,25.94,2023,18,7,1,0,1,0.0,None,Individual,None,0.6142
23511,112419,10.85,2023,1,0,0,0,1,0.0,None,None,None,1.0
23513,112421,196.93,2023,1,0,0,0,1,0.0,None,None,None,0.9972
23515,112432,26.68,2023,1,0,0,0,1,0.0,None,None,None,0.9767
23518,112435,25.94,2023,31,31,1,1,2,0.0,None,Individual,None,0.5367
23519,112439,196.93,2023,1,0,1,0,0,32.0,None,Individual,None,1.0
23521,112447,196.93,2023,1,0,0,0,1,0.0,None,None,None,0.9972
23522,112449,1976.56,2023,1,0,1,0,0,42.0,None,Individual,None,1.0
23523,112453,11.98,2023,1,1,1,1,0,48.0,None,None,None,0.91
23524,112454,19.18,2023,1,0,1,0,0,37.0,None,Individual,None,0.9488
23525,112459,74.68,2023,1,0,1,0,0,44.0,None,Individual,None,0.9
23527,112460,196.93,2023,2,1,0,0,1,0.0,None,None,None,1.0
23529,112465,196.93,2023,1,1,0,0,1,0.0,None,None,None,1.0
23531,112468,48.37,2023,2,0,0,0,1,0.0,None,None,None,1.0
23533,112477,196.93,2023,1,0,0,0,1,0.0,None,None,None,0.9972
23535,112490,1739.3,2023,1,0,0,0,1,0.0,None,None,None,1.0
23537,112493,196.93,2023,1,0,0,0,1,0.0,None,None,None,0.9972
23539,112494,33.3,2023,2,0,0,0,1,0.0,None,None,None,0.98
23542,112499,48.37,2023,48,38,18,15,2,121.6,None,Full Season,Full Season,0.85
23544,112509,20.13,2023,1,0,0,0,1,0.0,None,None,None,0.52
23546,112512,196.93,2023,1,0,0,0,1,0.0,None,None,None,0.9972
23548,112514,47.39,2023,1,0,0,0,1,0.0,None,None,None,0.9114
23550,112516,196.93,2023,1,0,0,0,1,0.0,None,None,None,0.9972
23553,112521,55.5,2023,31,25,1,1,2,0.0,None,Individual,None,0.5867
23554,112522,44.96,2023,1,0,1,0,0,37.0,None,Individual,None,1.0
23557,112524,38.79,2023,13,13,0,0,2,0.0,None,None,None,0.8888
23560,112528,45.16,2023,13,13,0,0,2,0.0,None,None,None,0.9005
23562,112529,196.93,2023,1,0,0,0,1,0.0,None,None,None,0.9972
23563,112543,26.22,2023,1,0,1,0,0,52.0,None,Individual,None,1.0
23565,112550,53.53,2023,1,0,0,0,1,0.0,None,None,None,1.0
23566,112553,28.09,2023,1,0,1,0,0,80.0,None,Individual,None,0.87
23569,112556,45.06,2023,10,7,0,0,2,0.0,None,None,None,0.95
23570,112560,1097.3,2023,1,0,1,0,0,37.0,None,Individual,None,1.0
23573,112563,8.11,2023,13,13,0,0,2,0.0,None,None,None,1.0
23575,112582,196.93,2023,2,0,0,0,1,0.0,None,None,None,0.9987
23576,112585,17.84,2023,1,1,1,1,0,33.0,None,Individual,None,0.99
23578,112595,3.97,2023,1,0,0,0,1,0.0,None,None,None,0.9517
23580,112598,8.11,2023,1,0,0,0,1,0.0,None,None,None,1.0
23582,112610,59.73,2023,1,0,0,0,1,0.0,None,None,None,1.0
23583,112611,10.5,2023,1,1,1,1,0,28.0,None,Individual,None,0.81
23586,112612,38.15,2023,2,1,1,0,2,53.0,None,Individual,None,0.98
23587,112627,58.32,2023,1,1,1,1,0,33.0,None,Individual,None,0.9957
23589,112631,196.93,2023,1,1,0,0,1,0.0,None,None,None,1.0
23592,112634,960.35,2023,31,30,1,1,2,0.0,None,Individual,None,0.6567
23594,112636,1496.25,2023,1,0,0,0,1,0.0,None,None,None,1.0
23595,112642,196.93,2023,1,0,1,0,0,37.0,None,Individual,None,1.0
23596,112658,27.17,2023,1,0,1,0,0,83.0,None,Individual,None,0.94
23598,112661,32.86,2023,1,0,0,0,1,0.0,None,None,None,0.99
23599,112686,184.29,2023,1,0,1,0,0,72.0,None,Individual,None,1.0
23601,112688,38.34,2023,1,0,0,0,1,0.0,None,None,None,0.9517
23603,112693,196.93,2023,1,1,0,0,1,0.0,None,None,None,1.0
23604,112699,13.95,2023,1,0,1,0,0,70.0,None,Individual,Individual,0.67
23607,112703,39.09,2023,13,13,0,0,2,0.0,None,None,None,1.0
23608,112704,9.54,2023,1,0,1,0,0,44.0,None,Individual,None,0.9245
23609,112720,50.46,2023,1,1,1,1,0,80.0,None,Individual,None,1.0
23611,112722,280.16,2023,1,0,0,0,1,0.0,None,None,None,0.9899
23613,112727,196.93,2023,1,0,0,0,1,0.0,None,None,None,0.9972
23615,112729,196.93,2023,1,0,0,0,1,0.0,None,None,None,0.9972
23617,112739,196.93,2023,1,1,0,0,1,0.0,None,None,None,1.0
23618,112740,3982.61,2023,1,0,1,0,0,32.0,None,Individual,None,1.0
23620,112741,1551.06,2023,1,0,0,0,1,0.0,None,None,None,1.0
23622,112765,49.08,2023,1,0,0,0,1,0.0,None,None,None,0.995
23624,112770,196.93,2023,1,0,0,0,1,0.0,None,None,None,0.9972
23626,112782,196.93,2023,1,1,0,0,1,0.0,None,None,None,1.0
23629,112814,26.75,2023,1,1,0,0,2,0.0,None,None,None,1.0
23632,112817,52.45,2023,6,6,0,0,2,0.0,None,None,None,1.0
23633,112823,196.93,2023,1,0,1,0,0,40.0,None,Individual,None,1.0
23634,112830,196.93,2023,1,0,1,0,0,40.0,None,Individual,None,1.0
23636,112831,196.93,2023,1,1,0,0,1,0.0,None,None,None,1.0
23638,112832,37.83,2023,1,0,0,0,1,0.0,None,None,None,0.95
23640,112840,41.7,2023,1,0,0,0,1,0.0,None,None,None,1.0
23642,112841,196.93,2023,1,0,0,0,1,0.0,None,None,None,0.9972
23644,112844,38.2,2023,1,0,0,0,1,0.0,None,None,None,0.9517
23645,112845,38.86,2023,1,0,1,0,0,33.0,None,Individual,None,1.0
23648,112847,55.5,2023,13,13,0,0,2,0.0,None,None,None,1.0
23650,112849,196.93,2023,1,0,0,0,1,0.0,None,None,None,0.9972
23652,112852,196.93,2023,1,0,0,0,1,0.0,None,None,None,0.9972
23654,112860,196.93,2023,1,1,0,0,1,0.0,None,None,None,1.0
23656,112866,196.93,2023,1,0,0,0,1,0.0,None,None,None,0.9972
23658,112884,58.74,2023,1,0,0,0,1,0.0,None,None,None,1.0
23661,112886,8.11,2023,48,38,18,13,2,121.6,None,Full Season,Full Season,0.58
23662,112889,196.93,2023,1,1,1,1,0,55.0,None,Individual,None,1.0
23664,112895,67.51,2023,18,15,1,1,1,0.0,None,Individual,None,0.7026
23666,112897,1704.01,2023,1,0,0,0,1,0.0,None,None,None,1.0
23667,112911,1824.53,2023,2,0,2,0,0,76.0,None,Individual,None,0.59
23670,112912,59.73,2023,8,8,0,0,2,0.0,None,None,None,1.0
23671,112919,1973.77,2023,1,1,1,1,0,38.0,None,Individual,None,1.0
23674,112920,23.26,2023,31,29,1,1,2,0.0,None,Individual,None,0.5067
23676,112922,65.22,2023,1,0,0,0,1,0.0,None,None,None,0.9517
23679,112923,6.46,2023,13,13,0,0,2,0.0,None,None,None,1.0
23681,112927,38.67,2023,2,0,0,0,1,0.0,None,None,None,0.98
23684,112934,27.17,2023,48,40,18,14,2,121.6,None,Full Season,Individual,0.58
23687,112957,8.0,2023,31,24,1,0,2,0.0,None,None,Individual,0.4858
23690,112961,38.79,2023,31,31,1,1,2,0.0,None,Individual,None,0.5967
23693,112968,2.83,2023,48,31,18,12,2,161.28,None,Full Season,Individual,0.6
23695,112975,33.3,2023,1,1,0,0,1,0.0,None,None,None,1.0
23696,112985,196.93,2023,1,1,1,1,0,72.0,None,Individual,None,1.0
23697,112990,38.2,2023,1,0,1,0,0,69.0,None,Individual,None,0.785
23698,113001,196.93,2023,1,0,1,0,0,33.0,None,Individual,None,0.9807
23700,113002,196.93,2023,2,0,1,0,1,42.0,None,Individual,None,0.9697
23703,113005,196.93,2023,13,13,0,0,2,0.0,None,None,None,0.989
23705,113015,196.93,2023,1,0,0,0,1,0.0,None,None,None,0.9972
23707,113032,16.19,2023,2,0,1,0,1,33.0,None,Individual,None,0.63
23708,113033,196.93,2023,1,0,1,0,0,77.0,None,Individual,None,1.0
23710,113035,26.81,2023,1,0,0,0,1,0.0,None,None,None,1.0
23712,113042,196.93,2023,1,0,0,0,1,0.0,None,None,None,0.9972
23713,113043,10.85,2023,1,1,1,1,0,30.0,None,Individual,None,0.8
23716,113046,11.45,2023,31,20,1,0,2,0.0,None,Individual,None,0.5467
23719,113053,50.09,2023,1,1,0,0,2,0.0,None,None,None,1.0
23720,113057,46.25,2023,1,0,1,0,0,59.0,None,Individual,None,0.99
23721,113059,47.39,2023,1,1,1,1,0,33.0,None,Individual,None,0.9992
23722,113065,7.19,2023,1,1,1,1,0,37.25,None,Individual,None,0.97
23723,113067,58.46,2023,1,0,1,0,0,72.0,None,Individual,None,0.97
23726,113073,56.08,2023,31,21,1,1,2,0.0,None,Individual,None,0.5867
23727,113082,196.93,2023,1,0,1,0,0,77.0,None,Individual,None,1.0
23729,113103,196.93,2023,1,0,0,0,1,0.0,None,None,None,0.9972
23730,113107,196.93,2023,1,0,1,0,0,42.0,None,Individual,None,0.9993
23732,113117,82.18,2023,1,0,0,0,1,0.0,None,None,None,1.0
23734,113119,1610.8,2023,1,0,0,0,1,0.0,None,None,None,1.0
23736,113120,27.58,2023,18,15,1,0,1,0.0,None,Individual,None,0.5967
23739,113142,38.67,2023,13,13,0,0,2,0.0,None,None,None,0.997
23741,113156,281.76,2023,1,0,0,0,1,0.0,None,None,None,0.9899
23744,113158,41.44,2023,48,34,18,14,2,23.61,None,Full Season,Individual,0.6
23746,113165,196.93,2023,1,0,0,0,1,0.0,None,None,None,0.9972
23747,113169,196.93,2023,1,0,1,0,0,77.0,None,Individual,None,1.0
23749,113179,4478.39,2023,1,0,0,0,1,0.0,None,None,None,1.0
23751,113189,10.85,2023,1,0,0,0,1,0.0,None,None,None,1.0
23753,113194,6.46,2023,1,1,0,0,1,0.0,None,None,None,1.0
23756,113204,27.17,2023,31,26,1,1,2,0.0,None,None,Individual,0.6458
23758,113212,47.39,2023,1,0,0,0,1,0.0,None,None,None,0.9114
23759,113218,191.44,2023,1,1,1,1,0,38.0,None,Individual,None,1.0
23760,113225,28.09,2023,1,0,1,0,0,37.0,None,Individual,None,1.0
23762,113230,18.51,2023,1,0,0,0,1,0.0,None,None,None,1.0
23764,113241,11.45,2023,1,0,0,0,1,0.0,None,None,None,0.6438
23766,113259,61.71,2023,18,18,1,1,1,0.0,None,Individual,None,0.5967
23768,113261,63.09,2023,1,0,0,0,1,0.0,None,None,None,0.8394
23769,113274,45.93,2023,1,1,1,1,0,33.0,None,Individual,None,0.9992
23771,113283,1.84,2023,1,0,0,0,1,0.0,None,None,None,0.9428
23772,113328,58.29,2023,1,1,1,1,0,31.0,None,Individual,None,1.0
23774,113330,53.53,2023,1,0,0,0,1,0.0,None,None,None,1.0
23775,113347,1710.09,2023,1,0,1,0,0,80.0,None,Individual,None,0.94
23778,113356,3.97,2023,13,13,0,0,2,0.0,None,None,None,0.5857
23779,113363,1929.14,2023,1,1,1,1,0,38.0,None,Individual,None,1.0
23781,113367,158.52,2023,1,0,0,0,1,0.0,None,None,None,0.9994
23783,113376,1716.69,2023,18,9,1,1,1,0.0,None,Individual,None,0.7567
23785,113379,1586.69,2023,1,0,0,0,1,0.0,None,None,None,1.0
23788,113380,11.08,2023,48,29,18,10,2,145.92,None,Full Season,Individual,0.52
23790,113382,30.51,2023,1,0,0,0,1,0.0,None,None,None,1.0
23793,113384,18.62,2023,13,13,0,0,2,0.0,None,None,None,0.9812
23794,113385,196.93,2023,1,0,1,0,0,44.0,None,Individual,None,0.996
23797,113389,72.67,2023,2,2,0,0,2,0.0,None,None,None,1.0
23799,113428,42.31,2023,1,0,0,0,1,0.0,None,None,None,1.0
23800,113434,11.04,2023,1,1,1,1,0,68.0,None,Individual,None,0.99
23801,113449,196.93,2023,1,0,1,0,0,55.0,None,Individual,None,0.9988
23803,113453,20.13,2023,1,0,0,0,1,0.0,None,None,None,0.52
23805,113455,335.25,2023,1,0,0,0,1,0.0,None,None,None,0.9999
23806,113477,196.93,2023,1,0,1,0,0,80.0,None,Individual,None,1.0
23808,113480,10.46,2023,1,0,0,0,1,0.0,None,None,None,1.0
23809,113481,27.17,2023,1,0,1,0,0,80.0,None,Individual,None,1.0
23812,113484,55.5,2023,31,26,1,1,2,0.0,None,Individual,None,0.5867
23815,113489,196.93,2023,1,1,0,0,2,0.0,None,None,None,1.0
23818,113501,52.45,2023,31,23,1,0,2,0.0,None,Individual,None,0.5967
23820,113503,196.93,2023,1,0,0,0,1,0.0,None,None,None,0.9972
23823,113505,18.62,2023,6,6,0,0,2,0.0,None,None,None,0.99
23824,113509,24.84,2023,1,0,1,0,0,227.0,None,Individual,None,0.91
23826,113518,13.28,2023,1,0,0,0,1,0.0,None,None,None,0.7883
23828,113521,1951.07,2023,1,1,0,0,1,0.0,None,None,None,1.0
23829,113524,196.93,2023,1,0,1,0,0,23.0,None,Individual,None,1.0
23831,113526,196.93,2023,1,0,0,0,1,0.0,None,None,None,0.9972
23834,113531,216.17,2023,17,10,3,1,2,43.25,None,None,None,0.64
23836,113540,196.93,2023,1,0,0,0,1,0.0,None,None,None,0.9972
23837,113542,196.93,2023,1,1,1,1,0,32.0,None,Individual,None,0.9993
23839,113546,62.25,2023,1,0,0,0,1,0.0,None,None,None,0.9495
23841,113567,196.93,2023,1,1,0,0,1,0.0,None,None,None,1.0
23843,113582,196.93,2023,1,0,0,0,1,0.0,None,None,None,0.9972
23844,113586,48.12,2023,10,9,10,9,0,41.84,None,Full Season,Individual,0.475
23845,113592,23.35,2023,1,0,1,0,0,60.0,None,Individual,None,1.0
23846,113594,23.14,2023,1,0,1,0,0,64.0,None,Individual,None,0.822
23848,113600,1571.27,2023,1,0,0,0,1,0.0,None,None,None,1.0
23850,113601,67.51,2023,1,1,0,0,1,0.0,None,None,None,0.996
23853,113603,3.97,2023,48,29,18,12,2,63.43,None,Full Season,Full Season,0.55
23856,113605,5.77,2023,31,30,1,1,2,0.0,None,Individual,None,0.4767
23859,113607,38.15,2023,13,13,0,0,2,0.0,None,None,None,0.8408
23860,113614,2557.3,2023,1,1,1,1,0,72.0,None,Individual,None,1.0
23862,113620,4161.97,2023,1,1,0,0,1,0.0,None,None,None,1.0
23864,113621,9.54,2023,1,0,0,0,1,0.0,None,None,None,1.0
23866,113644,58.74,2023,1,0,0,0,1,0.0,None,None,None,1.0
23869,113645,35.1,2023,1,1,0,0,2,0.0,None,None,None,0.97
23871,113652,15.07,2023,1,0,0,0,1,0.0,None,None,None,0.8
23874,113663,26.75,2023,31,19,1,0,2,0.0,None,Individual,None,0.5267
23875,113680,886.61,2023,1,0,1,0,0,60.0,None,Individual,None,0.99
23876,113683,59.73,2023,1,1,1,1,0,37.0,None,Individual,None,1.0
23879,113695,19.18,2023,48,38,18,17,2,170.24,None,Full Season,Individual,0.66
23882,113696,10.85,2023,31,23,1,1,2,0.0,None,None,Individual,0.5658
23883,113699,1604.84,2023,1,1,1,1,0,38.0,None,Individual,None,1.0
23884,113702,26.81,2023,1,0,1,0,0,80.0,None,Individual,None,1.0
23886,113703,11.36,2023,1,0,0,0,1,0.0,None,None,None,0.8783
23889,113704,33.3,2023,31,19,1,1,2,0.0,None,Individual,None,0.5767
23891,113705,11.36,2023,1,0,0,0,1,0.0,None,None,None,0.8783
23893,113706,1686.37,2023,1,0,0,0,1,0.0,None,None,None,1.0
23896,113708,2.83,2023,31,26,1,0,2,0.0,None,Individual,None,0.4467
23898,113710,22.4,2023,1,0,0,0,1,0.0,None,None,None,0.99
23899,113711,17.91,2023,1,1,1,1,0,40.0,None,Individual,None,0.93
23902,113715,11.45,2023,48,48,18,18,2,63.23,None,Full Season,Full Season,0.41
23904,113716,196.93,2023,1,1,0,0,1,0.0,None,None,None,1.0
23906,113718,23.26,2023,1,0,0,0,1,0.0,None,None,None,0.98
23909,113723,196.93,2023,13,13,0,0,2,0.0,None,None,None,0.989
23912,113728,196.93,2023,13,13,0,0,2,0.0,None,None,None,0.989
23913,113729,196.93,2023,1,0,1,0,0,37.0,None,Individual,None,1.0
23916,113735,52.24,2023,31,30,1,1,2,0.0,None,Individual,None,0.6067
23918,113742,196.93,2023,1,0,0,0,1,0.0,None,None,None,0.9972
23919,113747,1.84,2023,1,1,1,1,0,98.0,None,Individual,None,0.89
23922,113748,85.72,2023,13,13,0,0,2,0.0,None,None,None,1.0
23923,113752,937.82,2023,1,0,1,0,0,61.0,None,Individual,None,0.9805
23925,113753,1865.21,2023,1,1,0,0,1,0.0,None,None,None,1.0
23926,113754,929.59,2023,1,0,1,0,0,72.0,None,Individual,None,1.0
23928,113767,196.93,2023,1,0,0,0,1,0.0,None,None,None,0.9972
23930,113773,1586.69,2023,1,0,0,0,1,0.0,None,None,None,1.0
23932,113775,7.19,2023,1,0,0,0,1,0.0,None,None,None,1.0
23934,113777,202.65,2023,1,0,0,0,1,0.0,None,None,None,0.9974
23935,113779,196.93,2023,1,1,1,1,0,31.0,None,Individual,None,1.0
23937,113781,196.93,2023,1,0,0,0,1,0.0,None,None,None,0.9972
23939,113782,196.93,2023,1,0,0,0,1,0.0,None,None,None,0.9972
23940,113786,38.34,2023,1,0,1,0,0,129.0,None,Individual,None,0.99
23941,113793,33.3,2023,1,0,1,0,0,69.0,None,Individual,None,0.97
23942,113799,29.38,2023,1,0,1,0,0,83.0,None,Individual,None,0.94
23944,113800,17.0,2023,1,0,0,0,1,0.0,None,None,Individual,0.5628
23945,113803,196.93,2023,1,1,1,1,0,68.0,None,Individual,None,1.0
23948,113804,164.2,2023,31,31,1,1,2,0.0,None,Individual,None,0.6367
23950,113806,33.3,2023,1,0,0,0,1,0.0,None,None,None,0.99
23952,113809,76.98,2023,2,0,0,0,1,0.0,None,None,None,1.0
23953,113814,26.75,2023,1,0,1,0,0,37.0,None,Individual,None,1.0
23955,113818,63.09,2023,1,0,0,0,1,0.0,None,None,None,0.8394
23956,113820,19.63,2023,1,1,1,1,0,44.0,None,Individual,None,0.99
23958,113829,1935.71,2023,1,1,0,0,1,0.0,None,None,None,1.0
23960,113830,18.51,2023,2,0,0,0,1,0.0,None,None,None,1.0
23962,113841,196.93,2023,1,0,0,0,1,0.0,None,None,None,0.9972
23963,113846,12.75,2023,2,2,2,2,0,33.5,None,Flex Plan,None,0.87
23965,113847,196.93,2023,1,0,0,0,1,0.0,None,None,None,0.9972
23967,113851,960.35,2023,1,0,0,0,1,0.0,None,None,None,1.0
23969,113871,63.09,2023,1,0,0,0,1,0.0,None,None,None,0.8394
23971,113872,196.93,2023,1,0,0,0,1,0.0,None,None,None,0.9972
23973,113881,196.93,2023,1,0,0,0,1,0.0,None,None,None,0.9972
23975,113886,32.18,2023,1,1,0,0,1,0.0,None,None,None,1.0
23977,113895,29.38,2023,1,0,0,0,1,0.0,None,None,None,1.0
23980,113907,19.18,2023,48,32,18,11,2,145.92,None,Full Season,Full Season,0.69
23981,113908,1724.71,2023,1,1,1,1,0,33.0,None,Individual,None,0.9877
23982,113909,1873.63,2023,1,0,1,0,0,77.0,None,Individual,None,1.0
23984,113911,196.93,2023,1,0,0,0,1,0.0,None,None,None,0.9972
23986,113912,196.93,2023,1,0,0,0,1,0.0,None,None,None,0.9972
23988,113916,196.93,2023,1,0,0,0,1,0.0,None,None,None,0.9972
23991,113926,46.24,2023,31,31,1,1,2,0.0,None,Individual,None,0.6267
23994,113931,38.2,2023,13,13,0,0,2,0.0,None,None,None,1.0
23995,113949,29.7,2023,1,1,1,1,0,20.0,None,Individual,None,0.99
23996,113952,196.93,2023,1,0,1,0,0,38.0,None,Individual,None,1.0
23997,113957,11.04,2023,1,1,1,1,0,38.0,None,Individual,None,1.0
23999,113965,1430.39,2023,1,0,0,0,1,0.0,None,None,None,1.0
24002,113969,23.26,2023,13,13,0,0,2,0.0,None,None,None,1.0
24004,113971,46.24,2023,1,0,0,0,1,0.0,None,None,None,0.9683
24007,113982,51.7,2023,13,13,0,0,2,0.0,None,None,None,1.0
24008,113992,441.67,2023,1,0,1,0,0,33.0,None,Individual,None,0.9988
24009,113994,59.13,2023,1,0,1,0,0,72.0,None,Individual,None,0.99
24012,114008,953.07,2023,31,30,1,1,2,0.0,None,Individual,None,0.6567
24014,114021,196.93,2023,1,0,0,0,1,0.0,None,None,None,0.9972
24015,114039,47.99,2023,1,1,1,1,0,53.0,None,Individual,None,0.99
24017,114042,183.25,2023,1,0,0,0,1,0.0,None,None,None,0.9972
24020,114047,17.91,2023,31,25,1,0,2,0.0,None,Individual,None,0.4967
24021,114048,52.21,2023,1,0,1,0,0,64.0,None,Individual,None,1.0
24023,114054,1679.48,2023,1,0,0,0,1,0.0,None,None,None,1.0
24024,114055,11.08,2023,1,0,1,0,0,60.0,None,Individual,None,0.9772
24027,114072,46.07,2023,13,13,0,0,2,0.0,None,None,None,1.0
24030,114075,21.65,2023,31,27,1,1,2,0.0,None,Individual,None,0.4967
24032,114081,30.51,2023,1,0,0,0,1,0.0,None,None,None,1.0
24035,114088,46.25,2023,1,1,0,0,2,0.0,None,None,None,1.0
24037,114091,196.93,2023,1,0,0,0,1,0.0,None,None,None,0.9972
24039,114093,196.93,2023,1,0,0,0,1,0.0,None,None,None,0.9972
24041,114095,158.52,2023,1,0,0,0,1,0.0,None,None,None,0.9994
24042,114105,196.93,2023,1,0,1,0,0,52.0,None,Individual,None,0.9878
24045,114110,38.15,2023,13,13,0,0,2,0.0,None,None,None,0.8408
24046,114114,149.03,2023,2,2,2,2,0,33.5,None,Flex Plan,None,0.97
24048,114116,196.93,2023,1,0,0,0,1,0.0,None,None,None,0.9972
24049,114119,196.93,2023,1,0,1,0,0,60.0,None,Individual,None,0.5917
24050,114127,9.54,2023,1,1,1,1,0,44.0,None,Individual,None,0.9933
24051,114129,196.93,2023,1,0,1,0,0,46.0,None,Individual,None,0.9261
24053,114132,6.76,2023,1,0,0,0,1,0.0,None,None,None,1.0
24055,114136,52.45,2023,1,0,0,0,1,0.0,None,None,None,1.0
24057,114142,160.35,2023,1,0,0,0,1,0.0,None,None,None,0.9994
24060,114150,53.53,2023,31,31,1,1,2,0.0,None,Individual,None,0.5942
24061,114164,61.71,2023,1,0,1,0,0,42.0,None,Individual,None,0.98
24063,114168,196.93,2023,1,0,0,0,1,0.0,None,None,None,0.9972
24065,114182,48.37,2023,1,1,0,0,1,0.0,None,None,None,1.0
24067,114184,2.83,2023,2,0,1,0,1,53.0,None,Individual,None,0.9375
24069,114205,62.69,2023,1,0,0,0,1,0.0,None,None,None,0.9495
24071,114208,17.84,2023,3,0,1,0,1,37.0,None,Individual,None,0.69
24072,114227,196.93,2023,1,0,1,0,0,24.0,None,Individual,None,1.0
24074,114228,18.51,2023,1,0,0,0,1,0.0,None,None,None,1.0
24075,114235,196.93,2023,1,0,1,0,0,33.0,None,Individual,None,0.9807
24077,114241,196.93,2023,1,0,0,0,1,0.0,None,None,None,0.9972
24078,114245,196.93,2023,1,0,1,0,0,70.0,None,Individual,None,0.8368
24080,114266,196.93,2023,1,0,0,0,1,0.0,None,None,None,0.9972
24082,114269,47.39,2023,1,0,0,0,1,0.0,None,None,None,0.9114
24085,114271,24.84,2023,31,27,1,1,2,0.0,None,Individual,None,0.5167
24087,114279,55.5,2023,18,16,1,1,1,0.0,None,Individual,None,0.5967
24088,114280,45.93,2023,1,0,1,0,0,47.0,None,Individual,None,0.93
24089,114282,9.54,2023,1,0,1,0,0,26.0,None,Individual,None,0.91
24091,114286,196.93,2023,1,1,0,0,1,0.0,None,None,None,1.0
24092,114289,46.25,2023,1,0,1,0,0,37.0,None,Individual,None,0.9958
24094,114291,196.93,2023,1,0,0,0,1,0.0,None,None,None,0.9972
24097,114295,22.4,2023,13,13,0,0,2,0.0,None,None,None,1.0
24099,114301,47.74,2023,1,0,0,0,1,0.0,None,None,None,0.9975
24100,114312,157.69,2023,1,0,1,0,0,23.0,None,Individual,None,0.99
24102,114315,48.6,2023,1,0,0,0,1,0.0,None,None,None,1.0
24104,114325,27.58,2023,1,0,0,0,1,0.0,None,None,None,1.0
24106,114328,196.93,2023,1,1,0,0,1,0.0,None,None,None,1.0
24109,114333,55.5,2023,13,13,0,0,2,0.0,None,None,None,1.0
24111,114334,196.93,2023,1,0,0,0,1,0.0,None,None,None,0.9972
24113,114337,22.4,2023,1,0,0,0,1,0.0,None,None,None,0.99
24115,114343,1779.72,2023,1,0,0,0,1,0.0,None,None,None,0.96
24118,114346,16.19,2023,13,13,0,0,2,0.0,None,None,None,1.0
24120,114349,196.93,2023,1,1,0,0,1,0.0,None,None,None,1.0
24122,114350,14.62,2023,1,1,0,0,1,0.0,None,None,None,0.7733
24123,114352,196.93,2023,1,1,1,1,0,33.0,None,Individual,None,0.9696
24125,114360,76.98,2023,1,0,0,0,1,0.0,None,None,None,1.0
24127,114363,196.93,2023,1,0,0,0,1,0.0,None,None,None,0.9972
24129,114367,65.22,2023,1,0,0,0,1,0.0,None,None,None,0.9517
24131,114369,50.84,2023,1,0,0,0,1,0.0,None,None,None,1.0
24133,114372,42.31,2023,1,0,0,0,1,0.0,None,None,None,1.0
24134,114375,1440.19,2023,1,1,1,1,0,38.0,None,Individual,None,1.0
24136,114383,10.5,2023,3,0,0,0,1,0.0,None,None,None,1.0
24138,114385,76.98,2023,1,0,0,0,1,0.0,None,None,None,1.0
24140,114388,17.84,2023,1,0,0,0,1,0.0,None,None,None,1.0
24142,114394,45.06,2023,1,0,0,0,1,0.0,None,None,None,0.9883
24143,114404,196.93,2023,1,0,1,0,0,52.0,None,Individual,None,0.9878
24145,114409,196.93,2023,1,0,0,0,1,0.0,None,None,None,0.9972
